song_base,artist_canon,artist_name_has_spanish_char,artist_name_has_spanish_word,title_has_en_vivo,title_has_con_feat,genius_annotation_count,genius_pageviews
out the speakers,a-trak + milo and otis featuring rich kidz,0,0,0,0,1.0,
i mean it,g-eazy featuring remo,0,0,0,0,26.0,1496565.0
rude,magic!,0,0,0,0,9.0,830245.0
all about it,hoodie allen featuring ed sheeran,0,0,0,0,20.0,205695.0
til it's gone,kenny chesney,0,0,0,0,1.0,
dangerous,david guetta featuring sam martin,0,0,0,0,0.0,
can't stop dancin',becky g,0,0,0,0,1.0,26468.0
perfect storm,brad paisley,0,0,0,0,5.0,42174.0
steal my girl,one direction,0,0,0,0,3.0,655043.0
don't tell 'em,jeremih featuring yg,0,0,0,0,19.0,1148358.0
black widow,iggy azalea featuring rita ora,0,0,0,0,18.0,461172.0
blame,calvin harris featuring john newman,0,0,0,0,3.0,114139.0
hot boy,bobby shmurda,0,0,0,0,,
touchin lovin,trey songz featuring nicki minaj,0,0,0,0,10.0,396337.0
hold you down,"dj khaled featuring chris brown, august alsina, future and jeremih",0,0,0,0,3.0,9848.0
no love,august alsina,0,1,0,0,1.0,149732.0
stolen dance,milky chance,0,0,0,0,13.0,835448.0
rather be,clean bandit featuring jess glynne,0,0,0,0,,
somewhere in my car,keith urban,0,0,0,0,13.0,12275.0
close your eyes,parmalee,0,0,0,0,0.0,
best friends,sophia grace,0,0,0,0,1.0,
blank space,i prevail,0,0,0,0,1.0,34213.0
neon light,blake shelton,0,0,0,0,8.0,9691.0
trumpets,jason derulo,0,0,0,0,13.0,278462.0
anaconda,nicki minaj,0,0,0,0,30.0,2295813.0
lifestyle,rich gang featuring young thug and rich homie quan,0,0,0,0,,
try,colbie caillat,0,0,0,0,14.0,135344.0
something big,shawn mendes,0,0,0,0,3.0,83993.0
in your arms,nico and vinz,0,0,0,0,17.0,69230.0
bed of lies,nicki minaj featuring skylar grey,0,0,0,0,24.0,470337.0
yellow flicker beat,lorde,0,0,0,0,19.0,267125.0
burnin' up,jessie j featuring 2 chainz,0,0,0,0,8.0,30832.0
break the rules,charli xcx,0,0,0,0,8.0,66401.0
bad b tch,french montana featuring jeremih,0,0,0,0,8.0,20034.0
shell shocked,"juicy j, wiz khalifa and ty dolla $ign featuring kill the noise and madsonik",0,0,0,0,,
title,meghan trainor,0,0,0,0,12.0,224490.0
wasted love,matt mcandrew,0,0,0,0,9.0,47489.0
my baby's got a smile on her face,craig wayne boyd,0,0,0,0,2.0,
velvet,chris jamison,0,0,0,0,2.0,11682.0
about the money,t.i. featuring young thug,0,0,0,0,29.0,1953774.0
lost without u,chris jamison and adam levine,0,0,0,0,,
soldier,damien,0,0,0,0,,
lost stars,matt mcandrew and adam levine,0,0,0,0,,
girl in a country song,maddie and tae,0,0,0,0,16.0,55819.0
get on your knees,nicki minaj featuring ariana grande,0,0,0,0,12.0,441239.0
fireball,pitbull featuring john ryan,0,0,0,0,12.0,173699.0
cool kids,echosmith,0,0,0,0,9.0,279318.0
new flame,chris brown featuring usher and rick ross,0,0,0,0,,
make it rain,ed sheeran,0,0,0,0,6.0,149963.0
the old rugged cross,craig wayne boyd,0,0,0,0,1.0,
no flex zone,rae sremmurd,0,0,0,0,36.0,1660544.0
make it rain,matt mcandrew,0,0,0,0,1.0,
have yourself a merry little christmas,sam smith,0,0,0,0,0.0,24271.0
come join the murder,the white buffalo and the forest rangers,0,0,0,0,17.0,182534.0
when i was your man,chris jamison,0,0,0,0,,
the blower's daughter,matt mcandrew,0,0,0,0,0.0,
0 to 100 the catch up,drake,0,0,0,0,41.0,3829618.0
burnin' it down,jason aldean,0,0,0,0,8.0,76300.0
look at you,big and rich,0,0,0,0,,
day drinking,little big town,0,0,0,0,1.0,
feelin' it,scotty mccreery,0,0,0,0,2.0,
i,kendrick lamar,0,0,0,0,54.0,2997834.0
royals,taylor john williams,0,0,0,0,,
break free,ariana grande featuring zedd,0,0,0,0,,
fancy,iggy azalea featuring charli xcx,0,0,0,0,,
guts over fear,eminem featuring sia,0,0,0,0,47.0,1171346.0
booty,jennifer lopez featuring iggy azalea or pitbull,0,0,0,0,,
i walk the line,craig wayne boyd,0,0,0,0,1.0,
this is how we do,katy perry,0,0,0,0,12.0,163840.0
baby don't lie,gwen stefani,0,0,0,0,6.0,13070.0
roller coaster,luke bryan,0,0,0,0,6.0,18708.0
all of me,john legend,0,0,0,0,12.0,5668280.0
bailando,enrique iglesias featuring descemer bueno and gente de zona,0,0,0,0,,
boom clap,charli xcx,0,0,0,0,5.0,295308.0
happy,pharrell williams,0,0,0,0,6.0,2547211.0
do they know it's christmas,band aid 30,0,0,0,0,6.0,55853.0
sunshine and whiskey,frankie ballard,0,0,0,0,9.0,9431.0
baby it's cold outside,idina menzel duet with michael buble,0,0,0,0,,
dirt,florida georgia line,0,0,0,0,16.0,42175.0
good girls,5 seconds of summer,0,1,0,0,3.0,122417.0
take me to church,matt mcandrew,0,0,0,0,0.0,
stockholm syndrome,one direction,0,0,0,0,3.0,296316.0
you and your friends,wiz khalifa featuring snoop dogg and ty dolla $ign,0,0,0,0,18.0,90032.0
am i wrong,nico and vinz,0,0,0,0,,
maps,maroon 5,0,0,0,0,10.0,658790.0
leave the night on,sam hunt,0,0,0,0,8.0,36598.0
amnesia,5 seconds of summer,0,1,0,0,8.0,335362.0
18,one direction,0,0,0,0,2.0,1048672.0
where do broken hearts go,one direction,0,0,0,0,4.0,280441.0
handsome and wealthy,migos,0,0,0,0,19.0,567910.0
bobby bitch,bobby shmurda,0,0,0,0,16.0,498198.0
superheroes,the script,0,0,0,0,10.0,142151.0
made me,snootie wild featuring k camp,0,0,0,0,5.0,172453.0
ready to run,one direction,0,0,0,0,2.0,153512.0
secrets,mary lambert,0,0,0,0,22.0,51554.0
latch,disclosure featuring sam smith,0,0,0,0,,
no mediocre,t.i. featuring iggy azalea,0,0,0,0,,
welcome to new york,taylor swift,0,0,0,0,10.0,352294.0
i won't let you down,ok go,0,0,0,0,8.0,12780.0
american kids,kenny chesney,0,0,0,0,13.0,66699.0
hope you get lonely tonight,cole swindell,0,0,0,0,6.0,5668.0
a sky full of stars,coldplay,0,0,0,0,8.0,717600.0
small town throwdown,brantley gilbert featuring justin moore and thomas rhett,0,0,0,0,2.0,5585.0
hideaway,kiesza,0,0,0,0,7.0,128152.0
hookah,tyga featuring young thug,0,0,0,0,,
fight night,migos,0,0,0,0,25.0,694982.0
u guessed it,og maco featuring 2 chainz,0,0,0,0,7.0,41523.0
2 on,tinashe featuring schoolboy q,0,0,0,0,,
problem,ariana grande featuring iggy azalea,0,0,0,0,,
dark horse,katy perry featuring juicy j,0,0,0,0,1.0,
ready set roll,chase rice,0,0,0,0,3.0,17717.0
shower,becky g,0,0,0,0,7.0,230598.0
v 3005,childish gambino,0,0,0,0,30.0,3715199.0
studio,schoolboy q featuring bj the chicago kid,0,0,0,0,,
ew,jimmy fallon featuring will.i.am,0,0,0,0,13.0,151439.0
i'm not gonna miss you,glen campbell,0,0,0,0,15.0,55072.0
bo,fifth harmony,0,0,0,0,15.0,165006.0
the days,avicii,0,0,0,0,3.0,137098.0
believe me,lil wayne featuring drake,0,0,0,0,,
24 hours,teeflii featuring 2 chainz,0,0,0,0,1.0,
errrbody,yo gotti,0,0,0,0,12.0,253142.0
later on,the swon brothers,0,0,0,0,1.0,
counting stars,onerepublic,0,0,0,0,13.0,3046349.0
somethin' bad,miranda lambert duet with carrie underwood,0,0,0,0,2.0,47490.0
bartender,lady antebellum,0,0,0,0,8.0,44397.0
bumpin' the night,florida georgia line,0,0,0,0,0.0,
really don't care,demi lovato featuring cher lloyd,0,0,0,0,10.0,105242.0
walk thru,rich homie quan featuring problem,0,0,0,0,2.0,349287.0
meanwhile back at mama's,tim mcgraw featuring faith hill,0,0,0,0,12.0,76090.0
drunk on a plane,dierks bentley,0,0,0,0,19.0,56410.0
angel in blue jeans,train,0,0,0,0,3.0,12932.0
bend ova,lil jon featuring tyga,0,0,0,0,2.0,93783.0
left hand free,alt-j,0,0,0,0,12.0,387091.0
main chick,kid ink featuring chris brown,0,0,0,0,9.0,231228.0
loyal,chris brown featuring lil wayne and french montana or too $hort or tyga,0,0,0,0,,
where it's at,dustin lynch,0,0,0,0,0.0,9159.0
wiggle,jason derulo featuring snoop dogg,0,0,0,0,,
love runs out,onerepublic,0,0,0,0,3.0,120305.0
pills n potions,nicki minaj,0,0,0,0,12.0,1251756.0
dust,eli young band,0,0,0,0,4.0,
x,chris brown,0,0,0,0,12.0,294418.0
foreign,trey songz,0,0,0,0,10.0,398402.0
summer,calvin harris,0,0,0,0,4.0,625191.0
two night town,jason aldean,0,0,0,0,1.0,5961.0
work,iggy azalea,0,0,0,0,26.0,1535403.0
love never felt so good,michael jackson and justin timberlake,0,0,0,0,7.0,294099.0
seen it all,jeezy featuring jay z,0,0,0,0,36.0,392055.0
cold one,eric church,0,0,0,0,8.0,
sweet little somethin',jason aldean,0,0,0,0,2.0,
good kisser,usher,0,0,0,0,13.0,238387.0
turn down for what,dj snake and lil jon,0,0,0,0,28.0,42124.0
yeah,joe nichols,0,0,0,0,14.0,5803.0
it was always you,maroon 5,0,0,0,0,1.0,47673.0
delirious,"steve aoki, chris lake and tujamo featuring kid ink",0,0,0,0,,
i will never let you down,rita ora,0,0,0,0,2.0,52433.0
river bank,brad paisley,0,0,0,0,2.0,
she came to give it to you,usher featuring nicki minaj,0,0,0,0,9.0,99157.0
we dem boyz,wiz khalifa,0,0,0,0,11.0,616084.0
i don't dance,lee brice,0,0,0,0,7.0,49354.0
we are tonight,billy currington,0,0,0,0,4.0,5791.0
best mistake,ariana grande featuring big sean,0,0,0,0,11.0,426949.0
who i am with you,chris young,0,0,0,0,1.0,13949.0
come get it bae,pharrell williams,0,0,0,0,5.0,122590.0
come with me now,kongos,0,0,0,0,5.0,71337.0
girls chase boys,ingrid michaelson,0,0,0,0,13.0,58348.0
sing,ed sheeran,0,0,0,0,10.0,365486.0
cut her off,kcamp featuring 2 chainz,0,0,0,0,3.0,
wasted,tiesto featuring matthew koma,0,0,0,0,,
dare,shakira,0,0,0,0,14.0,44211.0
classic,mkto,0,0,0,0,20.0,705159.0
pompeii,bastille,0,0,0,0,11.0,920269.0
this is how we roll,florida georgia line ft. jason derulo and luke bryan,0,0,0,0,17.0,25635.0
she looks so perfect,5 seconds of summer,0,1,0,0,9.0,1098562.0
i'm ready,ajr,0,0,0,0,9.0,68455.0
my eyes,blake shelton featuring gwen sebastian,0,0,0,0,4.0,12835.0
ain't it fun,paramore,0,1,0,0,15.0,555860.0
me and my broken heart,rixton,0,0,0,0,6.0,205361.0
beachin',jake owen,0,0,0,0,3.0,29069.0
wild life,jack and jack,0,0,0,0,9.0,31781.0
birthday,katy perry,0,0,0,0,12.0,196505.0
song about a girl,eric paslay,0,0,0,0,2.0,
talk dirty,jason derulo featuring 2 chainz,0,0,0,0,1.0,
na na,trey songz,0,0,0,0,9.0,396559.0
or nah,ty dolla $ign featuring wiz khalifa and dj mustard,0,0,0,0,,
chasing the sun,hilary duff,0,0,0,0,7.0,
not a bad thing,justin timberlake,0,0,0,0,8.0,250851.0
play it again,luke bryan,0,0,0,0,18.0,77685.0
who do you love,yg featuring drake,0,0,0,0,25.0,1354471.0
tennis court,lorde,0,0,0,0,17.0,652155.0
word crimes,"""weird al"" yankovic",0,0,0,0,40.0,109813.0
happy little pill,troye sivan,0,0,0,0,5.0,156490.0
whiskey in my water,tyler farr,0,0,0,0,5.0,
everything i didn't say,5 seconds of summer,0,1,0,0,2.0,49416.0
best day of my life,american authors,0,0,0,0,6.0,555145.0
trophies,young money featuring drake,0,0,0,0,,
you and i,john legend,0,0,0,0,2.0,158529.0
she twerkin,ca$h out,0,0,0,0,5.0,187286.0
let it go,idina menzel,0,0,0,0,25.0,1133540.0
move that doh,"future featuring pharrell, pusha t and casino",0,0,0,0,,
i got a car,george strait,0,0,0,0,7.0,18093.0
chainsaw,the band perry,0,0,0,0,0.0,
timber,pitbull featuring ke$ha,0,0,0,0,,
la la la,naughty boy featuring sam smith,0,0,0,0,2.0,802229.0
lettin' the night roll,justin moore,0,0,0,0,1.0,
life of the party,shawn mendes,0,0,0,0,3.0,264869.0
calm down,busta rhymes featuring eminem,0,0,0,0,,
keep them kisses comin',craig campbell,0,0,0,0,1.0,
we are one the 2014 fifa world cup official song,pitbull featuring jennifer lopez and claudia leitte,0,0,0,0,,
first love,jennifer lopez,0,0,0,0,1.0,13341.0
ten feet tall,afrojack featuring wrabel,0,0,0,0,1.0,44634.0
get her back,robin thicke,0,0,0,0,8.0,14456.0
jungle,jamie n commons and x ambassadors,0,0,0,0,16.0,116807.0
you and i,one direction,0,0,0,0,,
automatic,miranda lambert,0,0,0,0,8.0,15563.0
wild wild love,pitbull featuring g.r.l.,0,0,0,0,6.0,22448.0
kiss me kiss me,5 seconds of summer,0,1,0,0,4.0,50735.0
afire love,ed sheeran,0,0,0,0,7.0,260720.0
demons,imagine dragons,0,0,0,0,13.0,2243536.0
beat of the music,brett eldredge,0,0,0,0,0.0,7962.0
the worst,jhene aiko,1,0,0,0,6.0,2305939.0
human,christina perri,0,0,0,0,9.0,421477.0
on top of the world,imagine dragons,0,0,0,0,6.0,265195.0
west coast,lana del rey,0,0,0,0,17.0,1669457.0
hangover,psy featuring snoop dogg,0,0,0,0,,
team,lorde,0,0,0,0,14.0,1987327.0
empire,shakira,0,0,0,0,3.0,56619.0
sleeping with a friend,neon trees,0,0,0,0,9.0,26839.0
i choose you,sara bareilles,0,0,0,0,5.0,60409.0
bottoms up,brantley gilbert,0,0,0,0,4.0,66526.0
show me,kid ink featuring chris brown,0,0,0,0,,
story of my life,one direction,0,0,0,0,4.0,1950791.0
ultraviolence,lana del rey,0,0,0,0,16.0,1079180.0
red lights,tiesto,0,0,0,0,4.0,40450.0
magic,coldplay,0,0,0,0,7.0,454736.0
raging fire,phillip phillips,0,0,0,0,0.0,12288.0
partition,beyonce,1,0,0,0,33.0,3414043.0
rewind,rascal flatts,0,0,0,0,1.0,11956.0
mmm yeah,austin mahone featuring pitbull,0,0,0,0,6.0,82033.0
shades of cool,lana del rey,0,0,0,0,7.0,654868.0
cop car,keith urban,0,0,0,0,13.0,10476.0
xo,john mayer,0,0,0,0,1.0,87319.0
don't stop,5 seconds of summer,0,1,0,0,2.0,96638.0
part ii,jay z featuring beyonce,0,0,0,0,,
i won,future featuring kanye west,0,0,0,0,,
billie jean,michael jackson,0,0,0,0,16.0,2238260.0
slave to the rhythm,michael jackson,0,0,0,0,5.0,56050.0
let her go,passenger,0,0,0,0,10.0,2457801.0
get me some of that,thomas rhett,0,0,0,0,4.0,12925.0
somebody that i used to know,christina grimmie and adam levine,0,0,0,0,0.0,
can't help falling in love,christina grimmie,0,0,0,0,0.0,
give me back my hometown,eric church,0,0,0,0,10.0,16397.0
leave your lover,sam smith,0,0,0,0,7.0,150683.0
stoner,young thug,0,0,0,0,18.0,803677.0
can't remember to forget you,shakira featuring rihanna,0,0,0,0,7.0,449433.0
midnight,coldplay,0,0,0,0,6.0,103142.0
headlights,eminem featuring nate ruess,0,0,0,0,31.0,1710698.0
the monster,eminem featuring rihanna,0,0,0,0,,
drink to that all night,jerrod niemann,0,0,0,0,0.0,6810.0
the walker,fitz and the tantrums,0,0,0,0,10.0,83569.0
fever,the black keys,0,0,0,0,9.0,115364.0
one,ed sheeran,0,0,0,0,3.0,273259.0
heaven,jake worthington,0,0,0,0,0.0,
wake up lovin' you,craig morgan,0,0,0,0,2.0,
the man,aloe blacc,0,0,0,0,17.0,686818.0
burn,ellie goulding,0,0,0,0,7.0,266272.0
hey brother,avicii,0,0,0,0,2.0,606082.0
animals,martin garrix,0,0,0,0,2.0,78827.0
neon lights,demi lovato,0,0,0,0,6.0,66075.0
i can't make you love me,josh kaufman,0,0,0,0,,
invisible,hunter hayes,0,0,0,0,2.0,88283.0
how to love,christina grimmie,0,0,0,0,0.0,
17 again,brantley gilbert,0,0,0,0,1.0,
selfie,the chainsmokers,0,0,0,0,23.0,190053.0
man of the year,schoolboy q,0,0,0,0,27.0,1044583.0
doin' what she likes,blake shelton,0,0,0,0,9.0,14990.0
say something,a great big world and christina aguilera,0,0,0,0,8.0,1854501.0
royals,lorde,0,0,0,0,15.0,2746492.0
drunk in love,beyonce featuring jay z,0,0,0,0,,
paranoid,ty dolla $ign featuring b.o.b,0,0,0,0,6.0,133438.0
hold on we're going home,christina grimmie,0,0,0,0,1.0,
my baby's guns n' roses,brantley gilbert,0,0,0,0,1.0,6070.0
19 you me,dan + shay,0,0,0,0,2.0,21615.0
for the first time in forever,kristen bell and idina menzel,0,0,0,0,24.0,976391.0
the big bang,katy tiz,0,0,0,0,1.0,
radioactive,imagine dragons,0,0,0,0,13.0,1665859.0
hello kitty,avril lavigne,0,0,0,0,10.0,219615.0
john doe,b.o.b featuring priscilla,0,0,0,0,,
do you want to build a snowman,"kristen bell, agatha lee monn and katie lopez",0,0,0,0,21.0,1043570.0
goodnight kiss,randy houser,0,0,0,0,0.0,
i hold on,dierks bentley,0,0,0,0,4.0,15932.0
stay with me,josh kaufman,0,0,0,0,,
do i wanna know,arctic monkeys,0,0,0,0,16.0,6996601.0
helluva life,frankie ballard,0,0,0,0,1.0,
oceans,hillsong united,0,0,0,0,2.0,5039.0
ride,somo,0,0,0,0,3.0,398947.0
feelin' myself,"will.i.am featuring miley cyrus, french montana, wiz khalifa and dj mustard",0,0,0,0,,
slow me down,sara evans,0,0,0,0,2.0,
my hitta,yg featuring jeezy and rich homie quan,0,0,0,0,,
let it go,demi lovato,0,0,0,0,16.0,390230.0
when she says baby,jason aldean,0,0,0,0,0.0,9729.0
lookin' for that girl,tim mcgraw,0,0,0,0,1.0,
adore you,miley cyrus,0,0,0,0,3.0,440873.0
bad blood,bastille,0,0,0,0,2.0,72458.0
take me home,cash cash featuring bebe rexha,0,0,0,0,2.0,76871.0
odio,romeo santos featuring drake,0,0,0,0,11.0,985190.0
roar,katy perry,0,0,0,0,15.0,792218.0
up down,t-pain featuring b.o.b,0,0,0,0,,
love is an open door,kristen bell and santino fontana,0,0,0,0,19.0,495955.0
beating heart,ellie goulding,0,0,0,0,7.0,50122.0
young girls,bruno mars,0,0,0,0,9.0,171960.0
everything i shouldn't be thinking about,thompson square,0,0,0,0,1.0,
brave,sara bareilles,0,0,0,0,6.0,157391.0
wrecking ball,miley cyrus,0,0,0,0,10.0,1905679.0
g u y,lady gaga,0,0,0,0,,
see you tonight,scotty mccreery,0,0,0,0,0.0,5585.0
hold on we're going home,drake featuring majid jordan,0,0,0,0,11.0,5650399.0
drink a beer,luke bryan,0,0,0,0,8.0,47423.0
i luh ya papi,jennifer lopez featuring french montana,0,0,0,0,6.0,61548.0
compass,lady antebellum,0,0,0,0,0.0,10684.0
love me again,john newman,0,0,0,0,2.0,260753.0
can't raise a man,k. michelle,0,0,0,0,17.0,130918.0
we might be dead by tomorrow,soko,0,0,0,0,6.0,69711.0
blurred lines,robin thicke featuring t.i. + pharrell,0,0,0,0,,
sail,awolnation,0,0,0,0,,AWOLNATION
sanctified,rick ross featuring kanye west and big sean,0,0,0,0,,
the language,drake,0,0,0,0,,Drake
ordinary love,u2,0,0,0,0,,U2
the devil is a lie,rick ross featuring jay z,0,0,0,0,,Rick Ross
glory and gore,lorde,0,0,0,0,,Lorde
adrenalina,wisin featuring jennifer lopez and ricky martin,0,1,0,0,,Ricky Martin
they don't know,rico love,0,0,0,0,,Rico Love
unconditionally,katy perry,0,1,0,0,,Katy Perry
waiting for superman,daughtry,0,0,0,0,,Daughtry
chocolate,the 1975,0,0,0,0,,The 1975
chillin' it,cole swindell,0,0,0,0,,Cole Swindell
rap god,eminem,0,0,0,0,,Eminem
love don't die,the fray,0,0,0,0,,The Fray
stay,florida georgia line,0,0,0,0,,Florida Georgia Line
everything is awesome,tegan and sara featuring the lonely island,0,0,0,0,,Tegan and Sara
the heart of dixie,danielle bradbery,0,0,0,0,,Danielle Bradbery
friday night,eric paslay,0,0,0,0,,Eric Paslay
collard greens,schoolboy q featuring kendrick lamar,0,0,0,0,,ScHoolboy Q
do what u want,lady gaga featuring r. kelly,0,0,0,0,,Lady Gaga
safe and sound,capital cities,0,0,0,0,,Capital Cities
sweater weather,the neighbourhood,0,0,0,0,,The Neighbourhood
whatever she's got,david nail,0,0,0,0,,David Nail
23,"mike will made-it featuring miley cyrus, wiz khalifa and juicy j",1,0,0,0,,Genius Azərbaycan Tərcümə
xo,beyonce,1,0,0,0,,Beyoncé
worst behavior,drake,0,0,0,0,,Drake
thinking about you,calvin harris featuring ayah marar,0,0,0,0,,Calvin Harris
stay the night,zedd featuring hayley williams,0,0,0,0,,Stay The Night
white walls,macklemore and ryan lewis featuring schoolboy q and hollis,0,0,0,0,,
it won't stop,sevyn streeter featuring chris brown,0,0,0,0,,Sevyn Streeter
achy breaky 2,buck 22 featuring billy ray cyrus,0,0,0,0,,BUCK 22
you're mine,mariah carey,0,0,0,0,,Mariah Carey
explosions,ellie goulding,0,0,0,0,,Ellie Goulding
all me,drake featuring 2 chainz and big sean,0,0,0,0,,
confident,justin bieber featuring chance the rapper,0,1,0,0,,Justin Bieber
midnight memories,one direction,0,0,0,0,,One Direction
sweet annie,zac brown band,0,0,0,0,,Zac Brown Band
she knows,j. cole featuring amber coffman and the cults,0,0,0,0,,
up all night,jon pardi,0,0,0,0,,Jon Pardi
follow your arrow,kacey musgraves,0,0,0,0,,Kacey Musgraves
m a a d city,kendrick lamar featuring mc eiht,0,0,0,0,,
a man who was gonna die young,eric church,0,0,0,0,,Eric Church
don't let me be lonely,the band perry,0,0,0,0,,The Band Perry
el perdedor,enrique iglesias featuring marco antonio solis,1,0,0,0,,Enrique Iglesias
we were us,keith urban and miranda lambert,0,0,0,0,,Keith Urban
carolina,parmalee,0,0,0,0,,Parmalee
radio,darius rucker,0,0,0,0,,Darius Rucker
marry me,jason derulo,0,0,0,0,,Jason Derulo
love more,chris brown featuring nicki minaj,0,0,0,0,,Chris Brown
applause,lady gaga,0,0,0,0,,Lady Gaga
wasting all these tears,cassadee pope,0,0,0,0,,Cassadee Pope
drunk last night,eli young band,0,0,0,0,,Eli Young Band
i luv this sh t,august alsina featuring trinidad james,0,0,0,0,,
how i feel,flo rida,0,0,0,0,,Flo Rida
alone together,fall out boy,0,0,0,0,,Fall Out Boy
all that matters,justin bieber,0,0,0,0,,Justin Bieber
holy grail,jay z featuring justin timberlake,0,0,0,0,,Holy Grail
replay,zendaya,0,0,0,0,,Zendaya
gas pedal,sage the gemini featuring iamsu!,0,0,0,0,,Sage The Gemini
survival,eminem,0,0,0,0,,Eminem
berzerk,eminem,0,0,0,0,,Eminem
you sound good to me,lucy hale,0,0,0,0,,Lucy Hale
tko,justin timberlake,0,0,0,0,,Justin Timberlake
sunny and 75,joe nichols,0,0,0,0,,Joe Nichols
that's my kind of night,luke bryan,0,0,0,0,,Luke Bryan
the fox,ylvis,0,0,0,0,,
work b ch,britney spears,0,0,0,0,,Britney Spears
perfume,britney spears,0,0,0,0,,Britney Spears
bounce it,juicy j featuring wale and trey songz,0,0,0,0,,
everybody's got somebody but me,hunter hayes featuring jason mraz,0,0,0,0,,Hunter Hayes
old school love,lupe fiasco featuring ed sheeran,0,0,0,0,,Lupe Fiasco
honest,future,0,0,0,0,,Future
headband,b.o.b featuring 2 chainz,0,0,0,0,,
best song ever,one direction,0,0,0,0,,One Direction
mine,beyonce featuring drake,1,0,0,0,,Beyoncé
heart attack,enrique iglesias,0,0,0,0,,Enrique Iglesias
gorilla,bruno mars,0,0,0,0,,Bruno Mars
lolly,maejor ali featuring juicy j and justin bieber,0,0,0,0,,
bound 2,kanye west,0,0,0,0,,Kanye West
